transaction_id,customer_id,transaction_date,transaction_time,customer_age_group,customer_location_city,customer_location_state,zip_code,membership_tier,product_category,product_name,quantity,unit_price,total_amount,payment_method
TXN079151,CUST00768,2025-01-02,14:42,36-45,San Diego,CA,41013,Gold,Concentrates,Distillate 1g,1,55.19,55.19,Cash
TXN042480,CUST00391,2025-09-07,11:58,46-55,Tucson,AZ,68149,Platinum,Concentrates,Wax 1g,1,46.27,46.27,Debit Card
TXN010170,CUST00625,2025-02-20,19:03,56+,San Francisco,CA,76678,Gold,Accessories,Rolling Papers,1,4.94,4.94,Digital Wallet
TXN000730,CUST00612,2025-08-01,14:05,18-25,Tucson,AZ,86380,Gold,Flower,Wedding Cake,1,46.01,46.01,Debit Card
TXN055621,CUST00416,2024-09-24,14:42,26-35,Las Vegas,NV,,Standard,Accessories,Rolling Papers,1,5.0,5.0,Cash
TXN043380,CUST00151,2025-07-15,16:09,18-25,Las Vegas,NV,40344,Platinum,Flower,Sour Diesel,1,39.65,39.65,Credit Card
TXN026631,CUST01096,2024-09-17,13:18,18-25,Denver,CO,12731,Standard,Flower,OG Kush,2,38.19,76.39,Cash
TXN026520,CUST01176,2025-03-21,16:19,36-45,Seattle,WA,77739,Standard,Concentrates,Wax 1g,1,48.93,48.93,Cash
TXN058850,CUST00851,2024-12-15,13:00,36-45,Seattle,WA,40832,Platinum,Flower,OG Kush,1,38.66,38.66,Cash
TXN036951,CUST00079,2025-11-29,20:32,,Las Vegas,NV,76604,Silver,Edibles,Chocolate Bar 100mg,1,21.06,21.06,Debit Card
TXN036671,CUST00515,2025-04-16,19:42,18-25,Seattle,WA,21177,Platinum,Concentrates,Wax 1g,1,48.78,48.78,Debit Card
TXN005820,CUST00899,2024-11-19,09:38,46-55,Seattle,WA,80849,Standard,Edibles,Mints 50mg,1,14.43,14.43,Debit Card
TXN039942,CUST00048,2025-01-21,19:17,46-55,Las Vegas,NV,99046,Silver,Accessories,Grinder,3,25.8,77.39,Debit Card
TXN014781,CUST01010,2025-03-18,10:29,46-55,Tucson,AZ,13329,Silver,Vapes,Hybrid Cart 0.5g,1,35.93,35.93,Credit Card
TXN078060,CUST00068,2025-11-28,11:06,,Los Angeles,CA,14776,Platinum,Topicals,CBD Lotion 100mg,1,40.31,40.31,Credit Card
TXN065110,CUST00752,2025-12-01,09:59,18-25,Las Vegas,NV,14668,Silver,Vapes,Live Resin Cart 0.5g,1,46.54,46.54,Digital Wallet
TXN010710,CUST00279,2025-07-02,20:58,36-45,Phoenix,AZ,12556,Silver,Topicals,Bath Bomb 100mg,1,25.17,25.17,Digital Wallet
TXN029710,CUST00444,2025-05-25,14:06,56+,Tucson,AZ,99743,,Concentrates,Wax 1g,1,45.78,45.78,Credit Card
TXN023140,CUST01116,2025-07-24,09:33,46-55,Phoenix,AZ,14066,Silver,Flower,Girl Scout Cookies,3,44.05,132.14,Digital Wallet
TXN028841,CUST01042,2024-09-18,17:36,18-25,Las Vegas,NV,79250,Standard,Flower,Girl Scout Cookies,1,41.41,41.41,Credit Card
TXN021631,CUST00024,2025-12-18,20:12,36-45,Portland,OR,25147,Gold,Accessories,Lighter,3,3.04,9.11,Credit Card
TXN000620,CUST01157,2025-04-28,12:26,18-25,Seattle,WA,54424,Standard,Accessories,Storage Container,1,14.57,14.57,Digital Wallet
TXN002921,CUST00234,2025-05-28,16:50,36-45,Portland,OR,64257,Platinum,Flower,Sour Diesel,1,38.48,38.48,Cash
TXN006301,CUST00079,2026-01-10,12:41,18-25,Portland,OR,90478,Silver,Accessories,Rolling Papers,1,5.18,5.18,Cash
TXN068870,CUST00713,2025-05-23,16:22,36-45,Tucson,AZ,11590,Standard,Topicals,THC Balm 200mg,1,33.73,33.73,Credit Card
TXN035981,CUST00246,2025-05-16,15:00,26-35,Denver,CO,77817,Standard,Accessories,Grinder,1,23.84,23.84,Cash
TXN009040,CUST00935,2025-01-25,11:51,36-45,Boulder,CO,61522,Platinum,Accessories,Lighter,1,3.11,3.11,Debit Card
TXN073031,CUST00112,2026-01-02,14:37,36-45,Phoenix,AZ,98743,Standard,Concentrates,Wax 1g,1,47.52,47.52,Debit Card
TXN020420,CUST00242,2024-07-29,13:16,26-35,Phoenix,AZ,71672,Silver,Edibles,Gummy Bears 100mg,1,23.88,23.88,Cash
TXN067050,CUST00548,2024-07-16,16:35,18-25,Boulder,CO,80170,Platinum,Vapes,Disposable Vape,1,28.55,28.55,Debit Card
TXN007650,CUST00306,2024-10-30,19:39,18-25,Seattle,WA,87769,Gold,Concentrates,Shatter 1g,1,45.54,45.54,Digital Wallet
TXN058630,CUST00488,2025-02-21,20:48,46-55,Phoenix,AZ,16787,Silver,Edibles,Chocolate Bar 100mg,1,22.25,22.25,Credit Card
TXN027810,CUST00246,2025-04-03,18:23,36-45,Denver,CO,73166,Standard,Topicals,CBD Lotion 100mg,1,38.02,38.02,Credit Card
TXN013321,CUST00632,2024-07-23,11:48,36-45,San Diego,California,68629,Standard,Flower,Sour Diesel,2,36.31,72.61,Digital Wallet
TXN032501,CUST00632,2025-08-10,11:56,36-45,Los Angeles,CA,87264,Standard,Accessories,Lighter,1,2.89,2.89,Cash
TXN009261,CUST01149,2025-12-10,17:54,56+,Boulder,CO,32482,Standard,Accessories,Grinder,1,24.92,24.92,Digital Wallet
TXN040770,CUST00265,2025-06-21,14:39,36-45,San Diego,CA,86733,Silver,Topicals,Bath Bomb 100mg,1,25.83,25.83,Digital Wallet
TXN072541,CUST00348,2025-06-23,11:22,36-45,Phoenix,AZ,18161,Platinum,Edibles,Mints 50mg,2,15.39,30.79,Cash
TXN033070,CUST00763,2025-03-21,19:12,56+,Denver,CO,58427,Silver,Flower,Blue Dream,1,35.06,35.06,Debit Card
TXN064210,CUST00954,2025-01-16,19:38,26-35,Portland,OR,88576,Gold,Edibles,Hard Candy 100mg,3,19.18,57.54,Credit Card
TXN011721,CUST01182,2024-10-11,16:10,18-25,Los Angeles,ca,38707,Platinum,Edibles,Brownies 100mg,1,20.54,20.54,Credit Card
TXN017220,CUST00605,2025-09-06,09:56,36-45,Seattle,WA,80925,Standard,Topicals,CBD Lotion 100mg,1,40.99,40.99,Digital Wallet
TXN008990,CUST00185,2025-07-22,17:10,26-35,Phoenix,AZ,71821,Platinum,Edibles,Chocolate Bar 100mg,1,21.92,21.92,Credit Card
TXN038561,CUST00979,2025-05-28,10:51,46-55,Los Angeles,CA,19659,Silver,Topicals,CBD Lotion 100mg,1,41.84,41.84,Digital Wallet
TXN005431,CUST01120,2025-11-08,20:44,26-35,Los Angeles,CA,26591,Gold,Flower,Girl Scout Cookies,1,40.48,40.48,Credit Card
TXN072053,CUST00831,2024-11-26,10:19,56+,Portland,OR,45258,Platinum,Topicals,Bath Bomb 100mg,1,24.37,24.37,Digital Wallet
TXN024480,CUST00444,20-10-2024,14:20,36-45,Boulder,CO,75528,Silver,Concentrates,Rosin 1g,1,61.49,61.49,Cash
TXN010600,CUST00060,2025-01-25,11:25,18-25,Seattle,WA,69621,Gold,Accessories,Storage Container,2,15.38,30.75,Digital Wallet
TXN006292,CUST00066,2025-12-21,16:11,36-45,Boulder,CO,72055,Standard,Topicals,CBD Lotion 100mg,2,41.71,83.42,Digital Wallet
TXN076742,CUST01142,2025-12-13,19:16,18-25,Portland,OR,47899,Platinum,Vapes,Live Resin Cart 0.5g,1,46.14,46.14,Digital Wallet
TXN059462,CUST00920,2024-08-19,10:30,56+,Tucson,AZ,,,Topicals,Bath Bomb 100mg,1,26.24,26.24,Cash
TXN014702,CUST01005,2025-03-31,13:39,46-55,los angeles,CA,80975,Standard,Topicals,THC Balm 200mg,1,35.6,35.6,Digital Wallet
TXN006730,CUST00740,2025-05-18,13:38,26-35,Las Vegas,NV,13032,Silver,Edibles,Brownies 100mg,1,19.4,19.4,Cash
TXN060371,CUST00111,2025-11-14,19:43,,San Francisco,ca,47578,Standard,Flower,Pineapple Express,1,35.68,35.68,Digital Wallet
TXN046480,CUST00274,2025-07-22,13:12,18-25,Phoenix,AZ,98142,Silver,Edibles,Hard Candy 100mg,1,19.57,19.57,Cash
TXN068391,CUST00122,2024-08-04,20:20,18-25,Denver,CO,36427,Standard,Accessories,Grinder,1,24.02,24.02,Cash
TXN071950,CUST00294,2025-04-10,14:21,26-35,Seattle,WA,,Silver,Edibles,Cookies 50mg,1,17.78,17.78,Cash
TXN052531,CUST01140,2025-05-02,14:32,18-25,Tucson,AZ,83855,Silver,Accessories,Rolling Papers,2,4.98,9.97,Digital Wallet
TXN035821,CUST01054,2024-10-04,09:59,18-25,Seattle,WA,13266,Standard,Topicals,Bath Bomb 100mg,1,25.17,25.17,Debit Card
TXN010081,CUST00327,2025-10-23,19:11,,Los Angeles,CA,26780,Gold,Accessories,Rolling Papers,1,5.21,5.21,Digital Wallet
TXN026902,CUST00979,2025-03-08,19:25,,Seattle,WA,19597,Silver,Flower,OG Kush,1,41.24,41.24,Digital Wallet
TXN062260,CUST00757,2024-12-04,17:42,26-35,Las Vegas,NV,26151,Standard,Flower,OG Kush,1,38.67,38.67,Credit Card
TXN042170,CUST00688,2025-07-19,19:29,18-25,Los Angeles,CA,80596,Silver,Flower,Gelato,2,44.42,88.84,Digital Wallet
TXN047150,CUST00112,2024-08-23,10:29,46-55,Phoenix,AZ,71852,Gold,Concentrates,Shatter 1g,1,44.48,44.48,Debit Card
TXN035340,CUST00230,2025-03-24,12:52,26-35,Las Vegas,NV,80787,Silver,Accessories,Grinder,1,23.96,23.96,Digital Wallet
TXN017080,CUST01159,2025-07-10,13:58,18-25,San Francisco,CA,74717,Gold,Vapes,Sativa Cart 0.5g,1,34.71,34.71,Cash
TXN058410,CUST00936,2024-08-16,20:00,46-55,Los Angeles,CA,42792,Silver,Topicals,Massage Oil 200mg,1,45.38,45.38,Debit Card
TXN009180,CUST00327,2024-07-03,13:48,18-25,Los Angeles,CA,21793,Standard,Flower,Wedding Cake,1,43.2,43.2,Digital Wallet
TXN026100,CUST00739,2026-01-15,09:12,36-45,Las Vegas,NV,58258,Standard,Concentrates,Shatter 1g,1,45.86,45.86,Digital Wallet
TXN078921,CUST00905,2025-07-10,19:54,56+,Phoenix,AZ,19042,Silver,Vapes,Sativa Cart 0.5g,1,34.83,34.83,Debit Card
TXN066370,CUST00840,2026-01-18,09:21,18-25,San Diego,CA,53169,Standard,Accessories,Lighter,1,2.94,2.94,Debit Card
TXN000910,CUST00636,2025-03-29,12:51,46-55,Tucson,AZ,99783,Standard,Accessories,Storage Container,1,15.68,15.68,Digital Wallet
TXN079390,CUST01171,2025-10-13,10:05,56+,Seattle,WA,65222,Silver,Accessories,Lighter,1,3.07,3.07,Digital Wallet
TXN053481,CUST00085,2025-06-28,09:44,18-25,Seattle,WA,86472,Silver,Flower,Gelato,1,44.98,44.98,Debit Card
TXN034680,CUST00484,2024-10-29,20:13,46-55,Los Angeles,ca,60160,Standard,Topicals,Massage Oil 200mg,1,44.64,44.64,Cash
TXN003902,CUST00718,2025-08-09,19:15,46-55,Las Vegas,NV,67119,Platinum,Accessories,Grinder,2,24.27,48.55,Debit Card
TXN046962,CUST00800,2025-11-01,14:35,56+,los angeles,CA,49234,Standard,Topicals,THC Balm 200mg,1,35.63,35.63,Debit Card
TXN070810,CUST00325,2025-11-25,14:48,26-35,Boulder,CO,95318,Platinum,Concentrates,Shatter 1g,1,43.27,43.27,Cash
TXN059840,CUST00879,2025-10-02,11:12,26-35,San Francisco,CA,94667,Silver,Concentrates,Distillate 1g,1,55.34,55.34,Credit Card
TXN022092,CUST00168,2025-08-14,20:50,18-25,Tucson,AZ,37860,Silver,Concentrates,Rosin 1g,1,60.77,60.77,Digital Wallet
TXN042892,CUST00656,2024-10-24,14:43,26-35,Tucson,AZ,11738,Standard,Concentrates,Live Resin 1g,1,49.81,49.81,Debit Card
TXN075012,CUST00966,2024-12-21,14:15,56+,Las Vegas,NV,18628,Standard,Accessories,Grinder,3,25.89,77.68,Debit Card
TXN010870,CUST00972,2024-11-06,17:51,26-35,Boulder,CO,23246,Gold,Edibles,Hard Candy 100mg,1,20.15,20.15,Cash
TXN035830,CUST01010,2025-04-29,15:40,26-35,Tucson,AZ,,Silver,Concentrates,Distillate 1g,1,55.28,55.28,Digital Wallet
TXN023982,CUST00518,2024-09-12,09:41,46-55,San Diego,CA,10677,Standard,Topicals,THC Balm 200mg,1,35.65,35.65,Debit Card
TXN022190,CUST01086,2025-04-20,09:47,36-45,Phoenix,AZ,41934,Platinum,Accessories,Lighter,1,3.04,3.04,Cash
TXN013530,CUST00073,2024-10-26,11:25,18-25,los angeles,CA,55698,Standard,Accessories,Grinder,1,23.83,23.83,Credit Card
TXN060761,CUST00277,2024-07-25,14:09,36-45,Tucson,AZ,17647,Gold,Topicals,CBD Lotion 100mg,1,41.68,41.68,Digital Wallet
TXN010730,CUST00023,2024-08-09,11:54,36-45,San Francisco,CA,33697,Gold,Vapes,Live Resin Cart 0.5g,1,46.95,46.95,Debit Card
TXN026981,CUST00262,2024-08-03,13:23,36-45,Portland,OR,79577,Silver,Accessories,Grinder,1,25.79,25.79,Debit Card
TXN021890,CUST00255,2024-12-22,20:55,,San Diego,CA,72195,Silver,Flower,Gelato,1,44.1,44.1,Cash
TXN079962,CUST01077,2024-10-17,18:54,36-45,Portland,OR,63551,Silver,Edibles,Hard Candy 100mg,1,20.53,20.53,Digital Wallet
TXN042500,CUST00835,2025-01-03,17:15,56+,Phoenix,AZ,57511,Silver,Accessories,Rolling Papers,1,5.01,5.01,Digital Wallet
TXN004380,CUST00811,2025-10-06,11:48,36-45,Denver,CO,21013,Platinum,Topicals,THC Balm 200mg,2,34.56,69.12,Credit Card
TXN042083,CUST00704,2025-12-29,15:59,26-35,Portland,OR,47181,Gold,Topicals,THC Balm 200mg,1,33.87,33.87,Credit Card
TXN066921,CUST01076,2025-10-20,09:21,26-35,Las Vegas,NV,24249,Gold,Concentrates,Rosin 1g,1,62.09,62.09,Cash
TXN022180,CUST00623,2025-09-16,14:56,36-45,Tucson,AZ,98596,Silver,Concentrates,Shatter 1g,1,43.69,43.69,Digital Wallet
TXN017371,CUST00280,2025-07-16,10:17,26-35,Seattle,WA,47507,Standard,Edibles,Gummy Bears 100mg,1,24.05,24.05,Digital Wallet
TXN069640,CUST00943,2024-10-16,11:52,,San Diego,CA,68239,,Vapes,Indica Cart 0.5g,1,33.76,33.76,Cash
TXN016661,CUST00730,2025-06-11,17:45,,Portland,OR,74099,Silver,Edibles,Brownies 100mg,1,20.12,20.12,Debit Card
TXN044871,CUST01139,2024-10-05,15:31,36-45,Las Vegas,NV,21105,Standard,Concentrates,Rosin 1g,1,58.9,58.9,Digital Wallet
TXN020510,CUST00689,2025-08-03,19:16,46-55,Tucson,AZ,,Platinum,Vapes,Indica Cart 0.5g,1,33.36,33.36,Debit Card
TXN019790,CUST00529,2025-10-08,11:14,,Tucson,AZ,57346,Standard,Concentrates,Distillate 1g,2,54.15,108.29,Credit Card
TXN011302,CUST01137,10/21/2025,12:21,18-25,Seattle,WA,79482,Standard,Accessories,Rolling Papers,1,5.23,5.23,Cash
TXN055461,CUST00763,2025-12-27,11:58,46-55,San Francisco,CA,79286,Platinum,Concentrates,Live Resin 1g,1,47.53,47.53,Cash
TXN022681,CUST00845,2024-11-30,13:21,,Boulder,CO,50761,Standard,Flower,Wedding Cake,1,46.51,46.51,Cash
TXN049380,CUST00539,2025-11-04,09:25,26-35,Las Vegas,NV,22398,Gold,Edibles,Brownies 100mg,1,20.98,20.98,Cash
TXN043342,CUST00925,2024-09-19,09:48,56+,Los Angeles,ca,35841,Gold,Concentrates,Distillate 1g,1,54.59,54.59,Debit Card
TXN043310,CUST00309,2025-01-12,09:49,36-45,Las Vegas,NV,87876,Platinum,Edibles,Chocolate Bar 100mg,1,21.69,21.69,Credit Card
TXN058751,CUST00749,2025-11-09,16:30,26-35,Los Angeles,CA,82859,Standard,Accessories,Grinder,1,26.24,26.24,Cash
TXN025050,CUST00735,2025-04-28,18:48,56+,Denver,CO,12970,Platinum,Edibles,Hard Candy 100mg,1,20.96,20.96,Digital Wallet
TXN042440,CUST00077,25-12-2025,12:25,18-25,Boulder,CO,35271,Gold,Flower,Granddaddy Purple,1,39.46,39.46,Digital Wallet
TXN021981,CUST00281,2024-10-31,17:55,26-35,Las Vegas,NV,44478,Standard,Flower,OG Kush,1,41.01,41.01,Digital Wallet
TXN025161,CUST00461,2024-08-04,16:03,,Las Vegas,NV,45724,Gold,Vapes,Live Resin Cart 0.5g,1,46.68,46.68,Debit Card
TXN044530,CUST00933,2025-07-30,09:58,56+,San Diego,CA,32232,Gold,Concentrates,Shatter 1g,1,45.67,45.67,Digital Wallet
TXN010630,CUST00472,2025-11-28,20:52,46-55,Tucson,AZ,29749,Silver,Concentrates,Wax 1g,1,46.46,46.46,Credit Card
TXN016890,CUST00569,2026-01-05,15:20,,San Diego,CA,67886,Platinum,Vapes,Hybrid Cart 0.5g,1,34.19,34.19,Cash
TXN012270,CUST00182,2025-10-29,15:31,36-45,Phoenix,AZ,41705,Silver,Accessories,Rolling Papers,1,4.83,4.83,Cash
TXN029971,CUST00521,2025-11-17,20:03,26-35,San Diego,CA,16843,Gold,Edibles,Brownies 100mg,2,20.69,41.39,Debit Card
TXN055940,CUST00642,2025-07-27,19:44,56+,San Francisco,CA,44595,Silver,Edibles,Hard Candy 100mg,1,19.66,19.66,Credit Card
TXN025160,CUST00461,2024-08-04,10:35,46-55,Las Vegas,NV,95859,Gold,Accessories,Grinder,1,26.2,26.2,Credit Card
TXN053150,CUST00993,2025-10-01,19:20,26-35,Portland,OR,37846,Silver,Concentrates,Rosin 1g,1,61.33,61.33,Credit Card
TXN032350,CUST00452,2025-05-28,10:24,26-35,Las Vegas,NV,97505,Silver,Flower,Blue Dream,1,33.27,33.27,Digital Wallet
TXN028001,CUST00738,2025-07-18,19:05,46-55,Seattle,WA,88462,Platinum,Topicals,Massage Oil 200mg,1,43.28,43.28,Debit Card
TXN066641,CUST00643,2025-05-24,09:04,18-25,San Francisco,CA,48396,Gold,Concentrates,Wax 1g,1,47.49,47.49,Credit Card
TXN006122,CUST00419,2024-09-03,13:01,36-45,Denver,CO,,Silver,Flower,Wedding Cake,1,42.94,42.94,Cash
TXN077421,CUST00788,2025-01-26,14:50,56+,Boulder,CO,17915,Gold,Topicals,Massage Oil 200mg,2,43.92,87.85,Cash
TXN036150,CUST00852,2024-09-20,20:27,18-25,Seattle,WA,74614,Standard,Accessories,Grinder,1,25.45,25.45,Cash
TXN005910,CUST00414,2025-07-29,09:58,46-55,Denver,CO,89788,Silver,Topicals,CBD Lotion 100mg,1,38.13,38.13,Cash
TXN065760,CUST00344,2025-07-28,18:15,18-25,Phoenix,AZ,84763,Silver,Topicals,THC Balm 200mg,3,33.47,100.42,Digital Wallet
TXN026272,CUST00108,2025-08-21,13:44,46-55,Seattle,WA,62091,Platinum,Topicals,Massage Oil 200mg,1,42.96,42.96,Credit Card
TXN075121,CUST00359,2024-07-03,14:37,46-55,Boulder,CO,63258,Platinum,Vapes,Hybrid Cart 0.5g,1,36.18,36.18,Credit Card
TXN043080,CUST00175,2025-08-30,15:58,46-55,San Diego,CA,97656,Gold,Accessories,Glass Pipe,1,29.5,29.5,Credit Card
TXN024460,CUST00916,2024-09-07,14:20,18-25,Tucson,AZ,74237,Standard,Edibles,Hard Candy 100mg,1,20.99,20.99,Credit Card
TXN007983,CUST00075,2025-09-17,13:46,56+,Phoenix,AZ,73263,Standard,Concentrates,Shatter 1g,1,43.05,43.05,Credit Card
TXN018631,CUST00801,2024-12-15,13:47,26-35,Las Vegas,NV,28568,Gold,Flower,Pineapple Express,1,36.44,36.44,Cash
TXN007470,CUST00229,2024-11-23,19:18,56+,Seattle,WA,52469,Standard,Accessories,Glass Pipe,1,29.48,29.48,Credit Card
TXN026920,CUST00739,2024-09-04,14:04,18-25,Portland,OR,15042,Gold,Accessories,Storage Container,1,15.39,15.39,Credit Card
TXN040712,CUST00616,2024-11-02,11:41,56+,Seattle,WA,56029,Platinum,Accessories,Glass Pipe,1,30.61,30.61,Cash
TXN008440,CUST00824,2026-01-11,19:44,46-55,Portland,OR,13172,,Concentrates,Live Resin 1g,1,47.56,47.56,Credit Card
TXN017570,CUST00820,2025-06-23,14:15,36-45,Denver,CO,68023,Platinum,Concentrates,Live Resin 1g,1,48.15,48.15,Credit Card
TXN051280,CUST00746,2025-12-31,14:17,26-35,Seattle,WA,18987,Standard,Accessories,Storage Container,1,14.77,14.77,Credit Card
TXN008350,CUST00636,2025-02-05,12:05,36-45,Los Angeles,CA,54671,Standard,Vapes,Indica Cart 0.5g,3,35.5,106.5,Digital Wallet
TXN074691,CUST00188,2025-10-18,20:31,36-45,Boulder,CO,97243,Gold,Flower,Granddaddy Purple,1,37.92,37.92,Debit Card
TXN043500,CUST00481,2025-08-10,09:37,26-35,Seattle,WA,22332,Gold,Vapes,Sativa Cart 0.5g,1,36.51,36.51,Digital Wallet
TXN047941,CUST00042,2025-12-15,13:17,56+,San Francisco,CA,92856,Platinum,Concentrates,Shatter 1g,3,46.73,140.18,Cash
TXN048530,CUST00288,03/21/2025,14:28,56+,Las Vegas,NV,60564,Platinum,Topicals,Massage Oil 200mg,2,44.81,89.61,Credit Card
TXN072542,CUST00348,2025-06-23,18:52,36-45,Phoenix,AZ,33163,Platinum,Accessories,Lighter,1,2.95,2.95,Digital Wallet
TXN047701,CUST00268,2024-10-08,17:53,,Phoenix,AZ,87112,Standard,Vapes,Disposable Vape,1,28.99,28.99,Digital Wallet
TXN064460,CUST00599,2025-01-17,15:36,36-45,Boulder,CO,57597,Silver,Concentrates,Wax 1g,1,46.55,46.55,Credit Card
TXN044052,CUST01057,19-09-2025,10:22,26-35,Portland,OR,,Platinum,Concentrates,Rosin 1g,1,58.3,58.3,Debit Card
TXN052451,CUST00970,2025-03-18,17:03,56+,Portland,OR,34834,Gold,Topicals,CBD Lotion 100mg,1,38.55,38.55,Cash
TXN052280,CUST00987,2025-03-03,10:25,36-45,Seattle,WA,49643,Gold,Edibles,Gummy Bears 100mg,1,23.99,23.99,Digital Wallet
TXN011561,CUST00107,2025-02-22,16:25,18-25,Boulder,CO,35963,Silver,Topicals,THC Balm 200mg,3,33.66,100.99,Debit Card
TXN035452,CUST00511,2024-07-14,15:45,26-35,San Diego,CA,77168,Silver,Vapes,Indica Cart 0.5g,1,33.51,33.51,Credit Card
TXN020200,CUST01090,2025-08-28,14:44,56+,Los Angeles,CA,17934,Silver,Edibles,Gummy Bears 100mg,2,24.31,48.62,Digital Wallet
TXN054300,CUST01142,2024-07-14,12:54,56+,San Francisco,CA,14072,Gold,Edibles,Cookies 50mg,1,17.15,17.15,Cash
TXN079901,CUST00218,2024-07-24,16:48,56+,Portland,OR,21398,Silver,Flower,Gelato,2,42.96,85.92,Debit Card
TXN056570,CUST00694,2024-09-26,13:36,56+,Tucson,AZ,93333,Gold,Vapes,Live Resin Cart 0.5g,1,44.57,44.57,Digital Wallet
TXN017100,CUST00035,2025-10-04,17:20,56+,Phoenix,AZ,91129,Silver,Concentrates,Shatter 1g,2,44.35,88.69,Digital Wallet
TXN059270,CUST00419,2024-11-12,14:51,26-35,Tucson,AZ,15019,Platinum,Vapes,Live Resin Cart 0.5g,1,46.01,46.01,Digital Wallet
TXN013120,CUST00070,2024-09-26,19:14,56+,Phoenix,AZ,70903,Silver,Edibles,Cookies 50mg,1,18.74,18.74,Credit Card
TXN079301,CUST00849,2024-08-09,13:35,36-45,San Diego,CA,60616,Platinum,Vapes,Live Resin Cart 0.5g,3,45.98,137.95,Credit Card
TXN012990,CUST00089,2024-10-09,13:05,26-35,Los Angeles,CA,25627,Gold,Accessories,Rolling Papers,1,5.22,5.22,Credit Card
TXN045540,CUST01182,2025-04-01,19:03,56+,Portland,OR,55803,Standard,Flower,OG Kush,3,38.64,115.91,Credit Card
TXN008772,CUST01105,2026-01-10,19:32,18-25,Tucson,AZ,32323,Silver,Topicals,CBD Lotion 100mg,2,41.62,83.24,Digital Wallet
TXN041622,CUST01005,2024-09-17,19:45,46-55,Seattle,WA,87579,Platinum,Vapes,Disposable Vape,1,29.52,29.52,Cash
TXN074291,CUST00490,2024-08-16,16:25,18-25,Seattle,WA,93936,Silver,Flower,Granddaddy Purple,1,37.31,37.31,Debit Card
TXN050930,CUST00460,2024-10-05,12:26,18-25,Seattle,WA,26948,Silver,Edibles,Hard Candy 100mg,1,20.19,20.19,Cash
TXN065381,CUST00600,2025-11-22,15:12,18-25,Las Vegas,NV,53841,Silver,Accessories,Rolling Papers,1,4.79,4.79,Digital Wallet
TXN043890,CUST00793,2025-07-24,19:47,18-25,Las Vegas,NV,31193,Standard,Topicals,CBD Lotion 100mg,1,38.97,38.97,Debit Card
TXN015650,CUST00987,2025-01-22,16:55,46-55,Tucson,AZ,40014,Platinum,Vapes,Indica Cart 0.5g,1,35.21,35.21,Credit Card
TXN056630,CUST00541,2024-10-23,19:42,,Phoenix,AZ,91183,Silver,Edibles,Chocolate Bar 100mg,1,21.03,21.03,Debit Card
TXN076890,CUST01030,2025-10-26,19:15,56+,Boulder,CO,14184,Platinum,Accessories,Storage Container,1,14.95,14.95,Cash
TXN064070,CUST00668,2025-11-27,14:00,56+,Denver,CO,98254,Standard,Edibles,Hard Candy 100mg,1,20.98,20.98,Credit Card
TXN035780,CUST00187,2025-11-10,15:11,56+,Tucson,AZ,76817,Silver,Topicals,THC Balm 200mg,2,33.45,66.89,Credit Card
TXN062830,CUST00835,2025-03-31,18:53,36-45,Seattle,WA,56800,Gold,Topicals,Massage Oil 200mg,1,45.36,45.36,Digital Wallet
TXN006851,CUST01081,2026-01-04,12:14,46-55,San Francisco,CA,42855,Platinum,Accessories,Rolling Papers,1,4.89,4.89,Credit Card
TXN060490,CUST00957,2025-09-10,17:57,36-45,Denver,CO,,Standard,Flower,Blue Dream,1,33.83,33.83,Debit Card
TXN020212,CUST00705,2025-05-03,19:12,26-35,Seattle,WA,31782,Silver,Accessories,Grinder,1,25.09,25.09,Credit Card
TXN079700,CUST00442,2025-11-03,15:10,56+,Seattle,WA,,Standard,Concentrates,Distillate 1g,1,53.02,53.02,Digital Wallet
TXN034490,CUST00139,2024-09-11,18:50,46-55,Las Vegas,NV,62632,Standard,Flower,Pineapple Express,1,34.91,34.91,Credit Card
TXN058100,CUST00449,2024-09-26,14:34,46-55,Las Vegas,NV,58219,Gold,Vapes,Sativa Cart 0.5g,2,35.53,71.06,Credit Card
TXN034240,CUST01175,2024-07-24,20:22,18-25,Denver,CO,99071,Standard,Topicals,Bath Bomb 100mg,1,23.94,23.94,Cash
TXN024390,CUST00180,2025-06-21,13:32,56+,Seattle,WA,72515,Gold,Topicals,Bath Bomb 100mg,1,26.14,26.14,Digital Wallet
TXN075161,CUST00998,2025-11-27,20:15,18-25,San Francisco,CA,87917,Silver,Accessories,Grinder,2,24.09,48.19,Cash
TXN015651,CUST00987,2025-01-22,15:08,46-55,Tucson,AZ,54433,,Concentrates,Distillate 1g,1,52.9,52.9,Credit Card
TXN018141,CUST00082,07-02-2025,11:24,56+,Seattle,WA,74343,Platinum,Accessories,Lighter,2,2.98,5.96,Credit Card
TXN019630,CUST00471,2024-07-17,09:49,18-25,San Francisco,CA,46797,Gold,Topicals,Bath Bomb 100mg,1,25.09,25.09,Cash
TXN020210,CUST00705,2025-05-03,11:17,26-35,Seattle,WA,52077,Silver,Topicals,THC Balm 200mg,1,35.43,35.43,Cash
TXN055600,CUST00507,2025-11-03,15:45,56+,Portland,OR,92159,Platinum,Topicals,Bath Bomb 100mg,1,23.98,23.98,Debit Card
TXN066130,CUST00747,2024-07-23,16:56,36-45,Phoenix,AZ,91933,Gold,Accessories,Rolling Papers,1,5.15,5.15,Digital Wallet
